sample,annot_tool,condition,len_node1,lrgst_mito_node,len_lrgst_mito_node,total_genes_mito_node,CDS_mito_node,tRNA_mito_node,rRNA_mito_node,closely_related_species,gtype,gene,is_found,Run,Species,Assembly length (bp),mtDNA (%),GenBank ID,Publicly Available Genus,Publicly Available Species,group
SRR11679529,mitoZ,filt,16926.0,NODE_1_16926,16926,37,13,22,2,Pseudopodoces_humilis,CDS,CYTB,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,filt,16926.0,NODE_1_16926,16926,37,13,22,2,Pseudopodoces_humilis,rRNA,s-rRNA,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679529,mitoZ,filt,16926.0,NODE_1_16926,16926,37,13,22,2,Pseudopodoces_humilis,rRNA,l-rRNA,1,SRR11679529,Luscinia luscinia,14276.0,0.0164,MT410894,2,0,3
SRR11679516,mitoZ,filt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ND1,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,filt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ND2,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,filt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ND3,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,filt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ND4,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,filt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ND4L,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,filt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ND5,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,filt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ND6,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,filt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,COX1,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,filt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,COX2,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,filt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,COX3,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,filt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ATP6,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,filt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,ATP8,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,filt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,CDS,CYTB,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,filt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,rRNA,s-rRNA,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679516,mitoZ,filt,16513.0,NODE_1_16513,16513,37,13,22,2,Delphinus_capensis,rRNA,l-rRNA,1,SRR11679516,Delphinus delphis,16386.0,2.8277,MT410915,1,1,3
SRR11679545,mitoZ,filt,11840.0,NODE_1_11840,11840,30,12,18,0,Daboia_russelii,CDS,ND1,0,SRR11679545,Vipera berus,12733.0,1.258,MN122848,0,1,3
SRR11679545,mitoZ,filt,11840.0,NODE_1_11840,11840,30,12,18,0,Daboia_russelii,CDS,ND2,1,SRR11679545,Vipera berus,12733.0,1.258,MN122848,0,1,3
SRR11679545,mitoZ,filt,11840.0,NODE_1_11840,11840,30,12,18,0,Daboia_russelii,CDS,ND3,1,SRR11679545,Vipera berus,12733.0,1.258,MN122848,0,1,3
SRR11679545,mitoZ,filt,11840.0,NODE_1_11840,11840,30,12,18,0,Daboia_russelii,CDS,ND4,1,SRR11679545,Vipera berus,12733.0,1.258,MN122848,0,1,3
SRR11679545,mitoZ,filt,11840.0,NODE_1_11840,11840,30,12,18,0,Daboia_russelii,CDS,ND4L,1,SRR11679545,Vipera berus,12733.0,1.258,MN122848,0,1,3
SRR11679545,mitoZ,filt,11840.0,NODE_1_11840,11840,30,12,18,0,Daboia_russelii,CDS,ND5,1,SRR11679545,Vipera berus,12733.0,1.258,MN122848,0,1,3
SRR11679545,mitoZ,filt,11840.0,NODE_1_11840,11840,30,12,18,0,Daboia_russelii,CDS,ND6,1,SRR11679545,Vipera berus,12733.0,1.258,MN122848,0,1,3
SRR11679545,mitoZ,filt,11840.0,NODE_1_11840,11840,30,12,18,0,Daboia_russelii,CDS,COX1,1,SRR11679545,Vipera berus,12733.0,1.258,MN122848,0,1,3
SRR11679545,mitoZ,filt,11840.0,NODE_1_11840,11840,30,12,18,0,Daboia_russelii,CDS,COX2,1,SRR11679545,Vipera berus,12733.0,1.258,MN122848,0,1,3
SRR11679545,mitoZ,filt,11840.0,NODE_1_11840,11840,30,12,18,0,Daboia_russelii,CDS,COX3,1,SRR11679545,Vipera berus,12733.0,1.258,MN122848,0,1,3
SRR11679545,mitoZ,filt,11840.0,NODE_1_11840,11840,30,12,18,0,Daboia_russelii,CDS,ATP6,1,SRR11679545,Vipera berus,12733.0,1.258,MN122848,0,1,3
SRR11679545,mitoZ,filt,11840.0,NODE_1_11840,11840,30,12,18,0,Daboia_russelii,CDS,ATP8,1,SRR11679545,Vipera berus,12733.0,1.258,MN122848,0,1,3
SRR11679545,mitoZ,filt,11840.0,NODE_1_11840,11840,30,12,18,0,Daboia_russelii,CDS,CYTB,1,SRR11679545,Vipera berus,12733.0,1.258,MN122848,0,1,3
SRR11679545,mitoZ,filt,11840.0,NODE_1_11840,11840,30,12,18,0,Daboia_russelii,rRNA,s-rRNA,0,SRR11679545,Vipera berus,12733.0,1.258,MN122848,0,1,3
SRR11679545,mitoZ,filt,11840.0,NODE_1_11840,11840,30,12,18,0,Daboia_russelii,rRNA,l-rRNA,0,SRR11679545,Vipera berus,12733.0,1.258,MN122848,0,1,3
SRR11679510,mitoZ,filt,16548.0,NODE_1_16548,16548,37,13,22,2,Physeter_catodon,CDS,ND1,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,filt,16548.0,NODE_1_16548,16548,37,13,22,2,Physeter_catodon,CDS,ND2,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,filt,16548.0,NODE_1_16548,16548,37,13,22,2,Physeter_catodon,CDS,ND3,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,filt,16548.0,NODE_1_16548,16548,37,13,22,2,Physeter_catodon,CDS,ND4,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,filt,16548.0,NODE_1_16548,16548,37,13,22,2,Physeter_catodon,CDS,ND4L,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,filt,16548.0,NODE_1_16548,16548,37,13,22,2,Physeter_catodon,CDS,ND5,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,filt,16548.0,NODE_1_16548,16548,37,13,22,2,Physeter_catodon,CDS,ND6,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,filt,16548.0,NODE_1_16548,16548,37,13,22,2,Physeter_catodon,CDS,COX1,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,filt,16548.0,NODE_1_16548,16548,37,13,22,2,Physeter_catodon,CDS,COX2,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,filt,16548.0,NODE_1_16548,16548,37,13,22,2,Physeter_catodon,CDS,COX3,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,filt,16548.0,NODE_1_16548,16548,37,13,22,2,Physeter_catodon,CDS,ATP6,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,filt,16548.0,NODE_1_16548,16548,37,13,22,2,Physeter_catodon,CDS,ATP8,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,filt,16548.0,NODE_1_16548,16548,37,13,22,2,Physeter_catodon,CDS,CYTB,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,filt,16548.0,NODE_1_16548,16548,37,13,22,2,Physeter_catodon,rRNA,s-rRNA,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679510,mitoZ,filt,16548.0,NODE_1_16548,16548,37,13,22,2,Physeter_catodon,rRNA,l-rRNA,1,SRR11679510,Physeter catodon,16491.0,0.321,MT410874,0,1,3
SRR11679528,mitoZ,filt,16483.0,NODE_1_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ND1,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,filt,16483.0,NODE_1_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ND2,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,filt,16483.0,NODE_1_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ND3,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,filt,16483.0,NODE_1_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ND4,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,filt,16483.0,NODE_1_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ND4L,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,filt,16483.0,NODE_1_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ND5,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,filt,16483.0,NODE_1_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ND6,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,filt,16483.0,NODE_1_16483,16483,37,13,22,2,Eothenomys_inez,CDS,COX1,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,filt,16483.0,NODE_1_16483,16483,37,13,22,2,Eothenomys_inez,CDS,COX2,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,filt,16483.0,NODE_1_16483,16483,37,13,22,2,Eothenomys_inez,CDS,COX3,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,filt,16483.0,NODE_1_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ATP6,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,filt,16483.0,NODE_1_16483,16483,37,13,22,2,Eothenomys_inez,CDS,ATP8,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,filt,16483.0,NODE_1_16483,16483,37,13,22,2,Eothenomys_inez,CDS,CYTB,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,filt,16483.0,NODE_1_16483,16483,37,13,22,2,Eothenomys_inez,rRNA,s-rRNA,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR11679528,mitoZ,filt,16483.0,NODE_1_16483,16483,37,13,22,2,Eothenomys_inez,rRNA,l-rRNA,1,SRR11679528,Arvicola amphibius,16356.0,0.5788,MN122828,0,0,3
SRR12432443,mitoZ,filt,10720.0,NODE_1_10720,10720,23,11,12,0,Diplophos_taenia,CDS,ND1,0,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,filt,10720.0,NODE_1_10720,10720,23,11,12,0,Diplophos_taenia,CDS,ND2,0,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,filt,10720.0,NODE_1_10720,10720,23,11,12,0,Diplophos_taenia,CDS,ND3,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,filt,10720.0,NODE_1_10720,10720,23,11,12,0,Diplophos_taenia,CDS,ND4,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,filt,10720.0,NODE_1_10720,10720,23,11,12,0,Diplophos_taenia,CDS,ND4L,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,filt,10720.0,NODE_1_10720,10720,23,11,12,0,Diplophos_taenia,CDS,ND5,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,filt,10720.0,NODE_1_10720,10720,23,11,12,0,Diplophos_taenia,CDS,ND6,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,filt,10720.0,NODE_1_10720,10720,23,11,12,0,Diplophos_taenia,CDS,COX1,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,filt,10720.0,NODE_1_10720,10720,23,11,12,0,Diplophos_taenia,CDS,COX2,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,filt,10720.0,NODE_1_10720,10720,23,11,12,0,Diplophos_taenia,CDS,COX3,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,filt,10720.0,NODE_1_10720,10720,23,11,12,0,Diplophos_taenia,CDS,ATP6,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,filt,10720.0,NODE_1_10720,10720,23,11,12,0,Diplophos_taenia,CDS,ATP8,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,filt,10720.0,NODE_1_10720,10720,23,11,12,0,Diplophos_taenia,CDS,CYTB,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,filt,10720.0,NODE_1_10720,10720,23,11,12,0,Diplophos_taenia,rRNA,s-rRNA,0,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoZ,filt,10720.0,NODE_1_10720,10720,23,11,12,0,Diplophos_taenia,rRNA,l-rRNA,0,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR11537185,mitoZ,filt,16726.0,NODE_1_16726,16726,37,13,22,2,Arenaria_interpres,CDS,ND1,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoZ,filt,16726.0,NODE_1_16726,16726,37,13,22,2,Arenaria_interpres,CDS,ND2,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoZ,filt,16726.0,NODE_1_16726,16726,37,13,22,2,Arenaria_interpres,CDS,ND3,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoZ,filt,16726.0,NODE_1_16726,16726,37,13,22,2,Arenaria_interpres,CDS,ND4,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoZ,filt,16726.0,NODE_1_16726,16726,37,13,22,2,Arenaria_interpres,CDS,ND4L,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoZ,filt,16726.0,NODE_1_16726,16726,37,13,22,2,Arenaria_interpres,CDS,ND5,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoZ,filt,16726.0,NODE_1_16726,16726,37,13,22,2,Arenaria_interpres,CDS,ND6,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoZ,filt,16726.0,NODE_1_16726,16726,37,13,22,2,Arenaria_interpres,CDS,COX1,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoZ,filt,16726.0,NODE_1_16726,16726,37,13,22,2,Arenaria_interpres,CDS,COX2,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoZ,filt,16726.0,NODE_1_16726,16726,37,13,22,2,Arenaria_interpres,CDS,COX3,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoZ,filt,16726.0,NODE_1_16726,16726,37,13,22,2,Arenaria_interpres,CDS,ATP6,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoZ,filt,16726.0,NODE_1_16726,16726,37,13,22,2,Arenaria_interpres,CDS,ATP8,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoZ,filt,16726.0,NODE_1_16726,16726,37,13,22,2,Arenaria_interpres,CDS,CYTB,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoZ,filt,16726.0,NODE_1_16726,16726,37,13,22,2,Arenaria_interpres,rRNA,s-rRNA,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11537185,mitoZ,filt,16726.0,NODE_1_16726,16726,37,13,22,2,Arenaria_interpres,rRNA,l-rRNA,1,SRR11537185,Calidris alpina,9562.0,0.0393,MN122893,3,0,2
SRR11679575,mitoZ,filt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ND1,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,filt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ND2,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,filt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ND3,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,filt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ND4,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,filt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ND4L,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,filt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ND5,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,filt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ND6,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,filt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,COX1,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,filt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,COX2,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,filt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,COX3,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,filt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ATP6,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,filt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,ATP8,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,filt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,CDS,CYTB,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,filt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,rRNA,s-rRNA,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR11679575,mitoZ,filt,16787.0,NODE_1_16787,16787,37,13,22,2,Oncorhynchus_mykiss,rRNA,l-rRNA,1,SRR11679575,Oncorhynchus mykiss,16759.0,0.08199999999999999,MT410879,11,1,3
SRR12432591,mitoZ,filt,1970.0,NODE_1_1970,1970,4,1,2,1,Passer_ammodendri,CDS,ND1,1,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoZ,filt,1970.0,NODE_1_1970,1970,4,1,2,1,Passer_ammodendri,CDS,ND2,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoZ,filt,1970.0,NODE_1_1970,1970,4,1,2,1,Passer_ammodendri,CDS,ND3,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoZ,filt,1970.0,NODE_1_1970,1970,4,1,2,1,Passer_ammodendri,CDS,ND4,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoZ,filt,1970.0,NODE_1_1970,1970,4,1,2,1,Passer_ammodendri,CDS,ND4L,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoZ,filt,1970.0,NODE_1_1970,1970,4,1,2,1,Passer_ammodendri,CDS,ND5,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoZ,filt,1970.0,NODE_1_1970,1970,4,1,2,1,Passer_ammodendri,CDS,ND6,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoZ,filt,1970.0,NODE_1_1970,1970,4,1,2,1,Passer_ammodendri,CDS,COX1,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoZ,filt,1970.0,NODE_1_1970,1970,4,1,2,1,Passer_ammodendri,CDS,COX2,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoZ,filt,1970.0,NODE_1_1970,1970,4,1,2,1,Passer_ammodendri,CDS,COX3,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoZ,filt,1970.0,NODE_1_1970,1970,4,1,2,1,Passer_ammodendri,CDS,ATP6,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoZ,filt,1970.0,NODE_1_1970,1970,4,1,2,1,Passer_ammodendri,CDS,ATP8,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoZ,filt,1970.0,NODE_1_1970,1970,4,1,2,1,Passer_ammodendri,CDS,CYTB,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoZ,filt,1970.0,NODE_1_1970,1970,4,1,2,1,Passer_ammodendri,rRNA,s-rRNA,0,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432591,mitoZ,filt,1970.0,NODE_1_1970,1970,4,1,2,1,Passer_ammodendri,rRNA,l-rRNA,1,SRR12432591,Emberiza citrinella,,,,12,0,1
SRR12432369,mitoZ,filt,11480.0,NODE_1_11480,11480,28,10,16,2,Pipistrellus_abramus,CDS,ND1,1,SRR12432369,Eptesicus serotinus,,,,0,0,1
SRR12432369,mitoZ,filt,11480.0,NODE_1_11480,11480,28,10,16,2,Pipistrellus_abramus,CDS,ND2,1,SRR12432369,Eptesicus serotinus,,,,0,0,1
SRR12432369,mitoZ,filt,11480.0,NODE_1_11480,11480,28,10,16,2,Pipistrellus_abramus,CDS,ND3,1,SRR12432369,Eptesicus serotinus,,,,0,0,1
SRR12432369,mitoZ,filt,11480.0,NODE_1_11480,11480,28,10,16,2,Pipistrellus_abramus,CDS,ND4,1,SRR12432369,Eptesicus serotinus,,,,0,0,1
SRR12432369,mitoZ,filt,11480.0,NODE_1_11480,11480,28,10,16,2,Pipistrellus_abramus,CDS,ND4L,1,SRR12432369,Eptesicus serotinus,,,,0,0,1
SRR12432369,mitoZ,filt,11480.0,NODE_1_11480,11480,28,10,16,2,Pipistrellus_abramus,CDS,ND5,0,SRR12432369,Eptesicus serotinus,,,,0,0,1
SRR12432369,mitoZ,filt,11480.0,NODE_1_11480,11480,28,10,16,2,Pipistrellus_abramus,CDS,ND6,0,SRR12432369,Eptesicus serotinus,,,,0,0,1
SRR12432369,mitoZ,filt,11480.0,NODE_1_11480,11480,28,10,16,2,Pipistrellus_abramus,CDS,COX1,1,SRR12432369,Eptesicus serotinus,,,,0,0,1
SRR12432369,mitoZ,filt,11480.0,NODE_1_11480,11480,28,10,16,2,Pipistrellus_abramus,CDS,COX2,1,SRR12432369,Eptesicus serotinus,,,,0,0,1
SRR12432369,mitoZ,filt,11480.0,NODE_1_11480,11480,28,10,16,2,Pipistrellus_abramus,CDS,COX3,1,SRR12432369,Eptesicus serotinus,,,,0,0,1
SRR12432369,mitoZ,filt,11480.0,NODE_1_11480,11480,28,10,16,2,Pipistrellus_abramus,CDS,ATP6,1,SRR12432369,Eptesicus serotinus,,,,0,0,1
SRR12432369,mitoZ,filt,11480.0,NODE_1_11480,11480,28,10,16,2,Pipistrellus_abramus,CDS,ATP8,1,SRR12432369,Eptesicus serotinus,,,,0,0,1
SRR12432369,mitoZ,filt,11480.0,NODE_1_11480,11480,28,10,16,2,Pipistrellus_abramus,CDS,CYTB,0,SRR12432369,Eptesicus serotinus,,,,0,0,1
SRR12432369,mitoZ,filt,11480.0,NODE_1_11480,11480,28,10,16,2,Pipistrellus_abramus,rRNA,s-rRNA,1,SRR12432369,Eptesicus serotinus,,,,0,0,1
SRR12432369,mitoZ,filt,11480.0,NODE_1_11480,11480,28,10,16,2,Pipistrellus_abramus,rRNA,l-rRNA,1,SRR12432369,Eptesicus serotinus,,,,0,0,1
SRR12432332,mitoZ,filt,3003.0,NODE_1_3003,3003,3,2,1,0,Eurynorhynchus_pygmeus,CDS,ND1,0,SRR12432332,Gallinago gallinago,,,,1,0,1
SRR12432332,mitoZ,filt,3003.0,NODE_1_3003,3003,3,2,1,0,Eurynorhynchus_pygmeus,CDS,ND2,0,SRR12432332,Gallinago gallinago,,,,1,0,1
SRR12432332,mitoZ,filt,3003.0,NODE_1_3003,3003,3,2,1,0,Eurynorhynchus_pygmeus,CDS,ND3,0,SRR12432332,Gallinago gallinago,,,,1,0,1
SRR12432332,mitoZ,filt,3003.0,NODE_1_3003,3003,3,2,1,0,Eurynorhynchus_pygmeus,CDS,ND4,0,SRR12432332,Gallinago gallinago,,,,1,0,1
SRR12432332,mitoZ,filt,3003.0,NODE_1_3003,3003,3,2,1,0,Eurynorhynchus_pygmeus,CDS,ND4L,0,SRR12432332,Gallinago gallinago,,,,1,0,1
