sample,annot_tool,condition,len_node1,lrgst_mito_node,len_lrgst_mito_node,total_genes_mito_node,CDS_mito_node,tRNA_mito_node,rRNA_mito_node,closely_related_species,gtype,gene,is_found,Run,Species,Assembly length (bp),mtDNA (%),GenBank ID,Publicly Available Genus,Publicly Available Species,group
SRR12432443,mitoS,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,,CDS,atp8,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,,CDS,cob,1,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,,rRNA,rrnS,0,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR12432443,mitoS,unfilt,20018.0,NODE_6_10833,10833,23,11,12,0,,rRNA,rrnL,0,SRR12432443,Argyropelecus olfersii,,,,0,0,1
SRR11537150,mitoS,unfilt,16621.0,NODE_1_16621,16621,37,13,22,2,,CDS,nad1,1,SRR11537150,Centrolabrus exoletus,16494.0,1.6414,MT410926,0,0,3
SRR11537150,mitoS,unfilt,16621.0,NODE_1_16621,16621,37,13,22,2,,CDS,nad2,1,SRR11537150,Centrolabrus exoletus,16494.0,1.6414,MT410926,0,0,3
SRR11537150,mitoS,unfilt,16621.0,NODE_1_16621,16621,37,13,22,2,,CDS,nad3,1,SRR11537150,Centrolabrus exoletus,16494.0,1.6414,MT410926,0,0,3
SRR11537150,mitoS,unfilt,16621.0,NODE_1_16621,16621,37,13,22,2,,CDS,nad4,1,SRR11537150,Centrolabrus exoletus,16494.0,1.6414,MT410926,0,0,3
SRR11537150,mitoS,unfilt,16621.0,NODE_1_16621,16621,37,13,22,2,,CDS,nad4l,1,SRR11537150,Centrolabrus exoletus,16494.0,1.6414,MT410926,0,0,3
SRR11537150,mitoS,unfilt,16621.0,NODE_1_16621,16621,37,13,22,2,,CDS,nad5,1,SRR11537150,Centrolabrus exoletus,16494.0,1.6414,MT410926,0,0,3
SRR11537150,mitoS,unfilt,16621.0,NODE_1_16621,16621,37,13,22,2,,CDS,nad6,1,SRR11537150,Centrolabrus exoletus,16494.0,1.6414,MT410926,0,0,3
SRR11537150,mitoS,unfilt,16621.0,NODE_1_16621,16621,37,13,22,2,,CDS,cox1,1,SRR11537150,Centrolabrus exoletus,16494.0,1.6414,MT410926,0,0,3
SRR11537150,mitoS,unfilt,16621.0,NODE_1_16621,16621,37,13,22,2,,CDS,cox2,1,SRR11537150,Centrolabrus exoletus,16494.0,1.6414,MT410926,0,0,3
SRR11537150,mitoS,unfilt,16621.0,NODE_1_16621,16621,37,13,22,2,,CDS,cox3,1,SRR11537150,Centrolabrus exoletus,16494.0,1.6414,MT410926,0,0,3
SRR11537150,mitoS,unfilt,16621.0,NODE_1_16621,16621,37,13,22,2,,CDS,atp6,1,SRR11537150,Centrolabrus exoletus,16494.0,1.6414,MT410926,0,0,3
SRR11537150,mitoS,unfilt,16621.0,NODE_1_16621,16621,37,13,22,2,,CDS,atp8,1,SRR11537150,Centrolabrus exoletus,16494.0,1.6414,MT410926,0,0,3
SRR11537150,mitoS,unfilt,16621.0,NODE_1_16621,16621,37,13,22,2,,CDS,cob,1,SRR11537150,Centrolabrus exoletus,16494.0,1.6414,MT410926,0,0,3
SRR11537150,mitoS,unfilt,16621.0,NODE_1_16621,16621,37,13,22,2,,rRNA,rrnS,1,SRR11537150,Centrolabrus exoletus,16494.0,1.6414,MT410926,0,0,3
SRR11537150,mitoS,unfilt,16621.0,NODE_1_16621,16621,37,13,22,2,,rRNA,rrnL,1,SRR11537150,Centrolabrus exoletus,16494.0,1.6414,MT410926,0,0,3
SRR11679531,mitoS,unfilt,16817.0,NODE_1_16817,16817,37,13,22,2,,CDS,nad1,1,SRR11679531,Phasianus colchicus,16773.0,0.0219,MT410882,1,1,3
SRR11679531,mitoS,unfilt,16817.0,NODE_1_16817,16817,37,13,22,2,,CDS,nad2,1,SRR11679531,Phasianus colchicus,16773.0,0.0219,MT410882,1,1,3
SRR11679531,mitoS,unfilt,16817.0,NODE_1_16817,16817,37,13,22,2,,CDS,nad3,1,SRR11679531,Phasianus colchicus,16773.0,0.0219,MT410882,1,1,3
SRR11679531,mitoS,unfilt,16817.0,NODE_1_16817,16817,37,13,22,2,,CDS,nad4,1,SRR11679531,Phasianus colchicus,16773.0,0.0219,MT410882,1,1,3
SRR11679531,mitoS,unfilt,16817.0,NODE_1_16817,16817,37,13,22,2,,CDS,nad4l,1,SRR11679531,Phasianus colchicus,16773.0,0.0219,MT410882,1,1,3
SRR11679531,mitoS,unfilt,16817.0,NODE_1_16817,16817,37,13,22,2,,CDS,nad5,1,SRR11679531,Phasianus colchicus,16773.0,0.0219,MT410882,1,1,3
SRR11679531,mitoS,unfilt,16817.0,NODE_1_16817,16817,37,13,22,2,,CDS,nad6,1,SRR11679531,Phasianus colchicus,16773.0,0.0219,MT410882,1,1,3
SRR11679531,mitoS,unfilt,16817.0,NODE_1_16817,16817,37,13,22,2,,CDS,cox1,1,SRR11679531,Phasianus colchicus,16773.0,0.0219,MT410882,1,1,3
SRR11679531,mitoS,unfilt,16817.0,NODE_1_16817,16817,37,13,22,2,,CDS,cox2,1,SRR11679531,Phasianus colchicus,16773.0,0.0219,MT410882,1,1,3
SRR11679531,mitoS,unfilt,16817.0,NODE_1_16817,16817,37,13,22,2,,CDS,cox3,1,SRR11679531,Phasianus colchicus,16773.0,0.0219,MT410882,1,1,3
SRR11679531,mitoS,unfilt,16817.0,NODE_1_16817,16817,37,13,22,2,,CDS,atp6,1,SRR11679531,Phasianus colchicus,16773.0,0.0219,MT410882,1,1,3
SRR11679531,mitoS,unfilt,16817.0,NODE_1_16817,16817,37,13,22,2,,CDS,atp8,1,SRR11679531,Phasianus colchicus,16773.0,0.0219,MT410882,1,1,3
SRR11679531,mitoS,unfilt,16817.0,NODE_1_16817,16817,37,13,22,2,,CDS,cob,1,SRR11679531,Phasianus colchicus,16773.0,0.0219,MT410882,1,1,3
SRR11679531,mitoS,unfilt,16817.0,NODE_1_16817,16817,37,13,22,2,,rRNA,rrnS,1,SRR11679531,Phasianus colchicus,16773.0,0.0219,MT410882,1,1,3
SRR11679531,mitoS,unfilt,16817.0,NODE_1_16817,16817,37,13,22,2,,rRNA,rrnL,1,SRR11679531,Phasianus colchicus,16773.0,0.0219,MT410882,1,1,3
SRR11679555,mitoS,unfilt,18361.0,NODE_2_14374,14374,33,12,19,2,,CDS,nad1,1,SRR11679555,Chroicocephalus ridibundus,16768.0,5.6225,MN122820,1,1,3
SRR11679555,mitoS,unfilt,18361.0,NODE_2_14374,14374,33,12,19,2,,CDS,nad2,1,SRR11679555,Chroicocephalus ridibundus,16768.0,5.6225,MN122820,1,1,3
SRR11679555,mitoS,unfilt,18361.0,NODE_2_14374,14374,33,12,19,2,,CDS,nad3,1,SRR11679555,Chroicocephalus ridibundus,16768.0,5.6225,MN122820,1,1,3
SRR11679555,mitoS,unfilt,18361.0,NODE_2_14374,14374,33,12,19,2,,CDS,nad4,1,SRR11679555,Chroicocephalus ridibundus,16768.0,5.6225,MN122820,1,1,3
SRR11679555,mitoS,unfilt,18361.0,NODE_2_14374,14374,33,12,19,2,,CDS,nad4l,1,SRR11679555,Chroicocephalus ridibundus,16768.0,5.6225,MN122820,1,1,3
SRR11679555,mitoS,unfilt,18361.0,NODE_2_14374,14374,33,12,19,2,,CDS,nad5,1,SRR11679555,Chroicocephalus ridibundus,16768.0,5.6225,MN122820,1,1,3
SRR11679555,mitoS,unfilt,18361.0,NODE_2_14374,14374,33,12,19,2,,CDS,nad6,0,SRR11679555,Chroicocephalus ridibundus,16768.0,5.6225,MN122820,1,1,3
SRR11679555,mitoS,unfilt,18361.0,NODE_2_14374,14374,33,12,19,2,,CDS,cox1,1,SRR11679555,Chroicocephalus ridibundus,16768.0,5.6225,MN122820,1,1,3
SRR11679555,mitoS,unfilt,18361.0,NODE_2_14374,14374,33,12,19,2,,CDS,cox2,1,SRR11679555,Chroicocephalus ridibundus,16768.0,5.6225,MN122820,1,1,3
SRR11679555,mitoS,unfilt,18361.0,NODE_2_14374,14374,33,12,19,2,,CDS,cox3,1,SRR11679555,Chroicocephalus ridibundus,16768.0,5.6225,MN122820,1,1,3
SRR11679555,mitoS,unfilt,18361.0,NODE_2_14374,14374,33,12,19,2,,CDS,atp6,1,SRR11679555,Chroicocephalus ridibundus,16768.0,5.6225,MN122820,1,1,3
SRR11679555,mitoS,unfilt,18361.0,NODE_2_14374,14374,33,12,19,2,,CDS,atp8,1,SRR11679555,Chroicocephalus ridibundus,16768.0,5.6225,MN122820,1,1,3
SRR11679555,mitoS,unfilt,18361.0,NODE_2_14374,14374,33,12,19,2,,CDS,cob,1,SRR11679555,Chroicocephalus ridibundus,16768.0,5.6225,MN122820,1,1,3
SRR11679555,mitoS,unfilt,18361.0,NODE_2_14374,14374,33,12,19,2,,rRNA,rrnS,1,SRR11679555,Chroicocephalus ridibundus,16768.0,5.6225,MN122820,1,1,3
SRR11679555,mitoS,unfilt,18361.0,NODE_2_14374,14374,33,12,19,2,,rRNA,rrnL,1,SRR11679555,Chroicocephalus ridibundus,16768.0,5.6225,MN122820,1,1,3
SRR11679539,mitoS,unfilt,22731.0,NODE_2_16637,16637,37,13,22,2,,CDS,nad1,1,SRR11679539,Sciurus vulgaris,16511.0,0.8176,MN122875,11,1,3
SRR11679539,mitoS,unfilt,22731.0,NODE_2_16637,16637,37,13,22,2,,CDS,nad2,1,SRR11679539,Sciurus vulgaris,16511.0,0.8176,MN122875,11,1,3
SRR11679539,mitoS,unfilt,22731.0,NODE_2_16637,16637,37,13,22,2,,CDS,nad3,1,SRR11679539,Sciurus vulgaris,16511.0,0.8176,MN122875,11,1,3
SRR11679539,mitoS,unfilt,22731.0,NODE_2_16637,16637,37,13,22,2,,CDS,nad4,1,SRR11679539,Sciurus vulgaris,16511.0,0.8176,MN122875,11,1,3
SRR11679539,mitoS,unfilt,22731.0,NODE_2_16637,16637,37,13,22,2,,CDS,nad4l,1,SRR11679539,Sciurus vulgaris,16511.0,0.8176,MN122875,11,1,3
SRR11679539,mitoS,unfilt,22731.0,NODE_2_16637,16637,37,13,22,2,,CDS,nad5,1,SRR11679539,Sciurus vulgaris,16511.0,0.8176,MN122875,11,1,3
SRR11679539,mitoS,unfilt,22731.0,NODE_2_16637,16637,37,13,22,2,,CDS,nad6,1,SRR11679539,Sciurus vulgaris,16511.0,0.8176,MN122875,11,1,3
SRR11679539,mitoS,unfilt,22731.0,NODE_2_16637,16637,37,13,22,2,,CDS,cox1,1,SRR11679539,Sciurus vulgaris,16511.0,0.8176,MN122875,11,1,3
SRR11679539,mitoS,unfilt,22731.0,NODE_2_16637,16637,37,13,22,2,,CDS,cox2,1,SRR11679539,Sciurus vulgaris,16511.0,0.8176,MN122875,11,1,3
SRR11679539,mitoS,unfilt,22731.0,NODE_2_16637,16637,37,13,22,2,,CDS,cox3,1,SRR11679539,Sciurus vulgaris,16511.0,0.8176,MN122875,11,1,3
SRR11679539,mitoS,unfilt,22731.0,NODE_2_16637,16637,37,13,22,2,,CDS,atp6,1,SRR11679539,Sciurus vulgaris,16511.0,0.8176,MN122875,11,1,3
SRR11679539,mitoS,unfilt,22731.0,NODE_2_16637,16637,37,13,22,2,,CDS,atp8,1,SRR11679539,Sciurus vulgaris,16511.0,0.8176,MN122875,11,1,3
SRR11679539,mitoS,unfilt,22731.0,NODE_2_16637,16637,37,13,22,2,,CDS,cob,1,SRR11679539,Sciurus vulgaris,16511.0,0.8176,MN122875,11,1,3
SRR11679539,mitoS,unfilt,22731.0,NODE_2_16637,16637,37,13,22,2,,rRNA,rrnS,1,SRR11679539,Sciurus vulgaris,16511.0,0.8176,MN122875,11,1,3
SRR11679539,mitoS,unfilt,22731.0,NODE_2_16637,16637,37,13,22,2,,rRNA,rrnL,1,SRR11679539,Sciurus vulgaris,16511.0,0.8176,MN122875,11,1,3
SRR12432364,mitoS,unfilt,17025.0,NODE_1_17025,17025,37,13,22,2,,CDS,nad1,1,SRR12432364,Chelon ramada,,,,1,0,1
SRR12432364,mitoS,unfilt,17025.0,NODE_1_17025,17025,37,13,22,2,,CDS,nad2,1,SRR12432364,Chelon ramada,,,,1,0,1
SRR12432364,mitoS,unfilt,17025.0,NODE_1_17025,17025,37,13,22,2,,CDS,nad3,1,SRR12432364,Chelon ramada,,,,1,0,1
SRR12432364,mitoS,unfilt,17025.0,NODE_1_17025,17025,37,13,22,2,,CDS,nad4,1,SRR12432364,Chelon ramada,,,,1,0,1
SRR12432364,mitoS,unfilt,17025.0,NODE_1_17025,17025,37,13,22,2,,CDS,nad4l,1,SRR12432364,Chelon ramada,,,,1,0,1
SRR12432364,mitoS,unfilt,17025.0,NODE_1_17025,17025,37,13,22,2,,CDS,nad5,1,SRR12432364,Chelon ramada,,,,1,0,1
SRR12432364,mitoS,unfilt,17025.0,NODE_1_17025,17025,37,13,22,2,,CDS,nad6,1,SRR12432364,Chelon ramada,,,,1,0,1
SRR12432364,mitoS,unfilt,17025.0,NODE_1_17025,17025,37,13,22,2,,CDS,cox1,1,SRR12432364,Chelon ramada,,,,1,0,1
SRR12432364,mitoS,unfilt,17025.0,NODE_1_17025,17025,37,13,22,2,,CDS,cox2,1,SRR12432364,Chelon ramada,,,,1,0,1
SRR12432364,mitoS,unfilt,17025.0,NODE_1_17025,17025,37,13,22,2,,CDS,cox3,1,SRR12432364,Chelon ramada,,,,1,0,1
SRR12432364,mitoS,unfilt,17025.0,NODE_1_17025,17025,37,13,22,2,,CDS,atp6,1,SRR12432364,Chelon ramada,,,,1,0,1
SRR12432364,mitoS,unfilt,17025.0,NODE_1_17025,17025,37,13,22,2,,CDS,atp8,1,SRR12432364,Chelon ramada,,,,1,0,1
SRR12432364,mitoS,unfilt,17025.0,NODE_1_17025,17025,37,13,22,2,,CDS,cob,1,SRR12432364,Chelon ramada,,,,1,0,1
SRR12432364,mitoS,unfilt,17025.0,NODE_1_17025,17025,37,13,22,2,,rRNA,rrnS,1,SRR12432364,Chelon ramada,,,,1,0,1
SRR12432364,mitoS,unfilt,17025.0,NODE_1_17025,17025,37,13,22,2,,rRNA,rrnL,1,SRR12432364,Chelon ramada,,,,1,0,1
SRR12432363,mitoS,unfilt,11464.0,NODE_1_11464,11464,28,10,16,2,,CDS,nad1,1,SRR12432363,Trachipterus arcticus,,,,1,0,1
SRR12432363,mitoS,unfilt,11464.0,NODE_1_11464,11464,28,10,16,2,,CDS,nad2,1,SRR12432363,Trachipterus arcticus,,,,1,0,1
SRR12432363,mitoS,unfilt,11464.0,NODE_1_11464,11464,28,10,16,2,,CDS,nad3,1,SRR12432363,Trachipterus arcticus,,,,1,0,1
SRR12432363,mitoS,unfilt,11464.0,NODE_1_11464,11464,28,10,16,2,,CDS,nad4,1,SRR12432363,Trachipterus arcticus,,,,1,0,1
SRR12432363,mitoS,unfilt,11464.0,NODE_1_11464,11464,28,10,16,2,,CDS,nad4l,1,SRR12432363,Trachipterus arcticus,,,,1,0,1
SRR12432363,mitoS,unfilt,11464.0,NODE_1_11464,11464,28,10,16,2,,CDS,nad5,0,SRR12432363,Trachipterus arcticus,,,,1,0,1
SRR12432363,mitoS,unfilt,11464.0,NODE_1_11464,11464,28,10,16,2,,CDS,nad6,0,SRR12432363,Trachipterus arcticus,,,,1,0,1
SRR12432363,mitoS,unfilt,11464.0,NODE_1_11464,11464,28,10,16,2,,CDS,cox1,1,SRR12432363,Trachipterus arcticus,,,,1,0,1
SRR12432363,mitoS,unfilt,11464.0,NODE_1_11464,11464,28,10,16,2,,CDS,cox2,1,SRR12432363,Trachipterus arcticus,,,,1,0,1
SRR12432363,mitoS,unfilt,11464.0,NODE_1_11464,11464,28,10,16,2,,CDS,cox3,1,SRR12432363,Trachipterus arcticus,,,,1,0,1
SRR12432363,mitoS,unfilt,11464.0,NODE_1_11464,11464,28,10,16,2,,CDS,atp6,1,SRR12432363,Trachipterus arcticus,,,,1,0,1
SRR12432363,mitoS,unfilt,11464.0,NODE_1_11464,11464,28,10,16,2,,CDS,atp8,1,SRR12432363,Trachipterus arcticus,,,,1,0,1
SRR12432363,mitoS,unfilt,11464.0,NODE_1_11464,11464,28,10,16,2,,CDS,cob,0,SRR12432363,Trachipterus arcticus,,,,1,0,1
SRR12432363,mitoS,unfilt,11464.0,NODE_1_11464,11464,28,10,16,2,,rRNA,rrnS,1,SRR12432363,Trachipterus arcticus,,,,1,0,1
SRR12432363,mitoS,unfilt,11464.0,NODE_1_11464,11464,28,10,16,2,,rRNA,rrnL,1,SRR12432363,Trachipterus arcticus,,,,1,0,1
SRR12432355,mitoS,unfilt,28295.0,NODE_3_19181,19181,14,4,8,2,,CDS,nad1,0,SRR12432355,Sicista betulina,,,,1,0,1
SRR12432355,mitoS,unfilt,28295.0,NODE_3_19181,19181,14,4,8,2,,CDS,nad2,0,SRR12432355,Sicista betulina,,,,1,0,1
SRR12432355,mitoS,unfilt,28295.0,NODE_3_19181,19181,14,4,8,2,,CDS,nad3,0,SRR12432355,Sicista betulina,,,,1,0,1
SRR12432355,mitoS,unfilt,28295.0,NODE_3_19181,19181,14,4,8,2,,CDS,nad4,1,SRR12432355,Sicista betulina,,,,1,0,1
SRR12432355,mitoS,unfilt,28295.0,NODE_3_19181,19181,14,4,8,2,,CDS,nad4l,0,SRR12432355,Sicista betulina,,,,1,0,1
SRR12432355,mitoS,unfilt,28295.0,NODE_3_19181,19181,14,4,8,2,,CDS,nad5,1,SRR12432355,Sicista betulina,,,,1,0,1
SRR12432355,mitoS,unfilt,28295.0,NODE_3_19181,19181,14,4,8,2,,CDS,nad6,1,SRR12432355,Sicista betulina,,,,1,0,1
SRR12432355,mitoS,unfilt,28295.0,NODE_3_19181,19181,14,4,8,2,,CDS,cox1,0,SRR12432355,Sicista betulina,,,,1,0,1
SRR12432355,mitoS,unfilt,28295.0,NODE_3_19181,19181,14,4,8,2,,CDS,cox2,0,SRR12432355,Sicista betulina,,,,1,0,1
SRR12432355,mitoS,unfilt,28295.0,NODE_3_19181,19181,14,4,8,2,,CDS,cox3,0,SRR12432355,Sicista betulina,,,,1,0,1
SRR12432355,mitoS,unfilt,28295.0,NODE_3_19181,19181,14,4,8,2,,CDS,atp6,0,SRR12432355,Sicista betulina,,,,1,0,1
SRR12432355,mitoS,unfilt,28295.0,NODE_3_19181,19181,14,4,8,2,,CDS,atp8,0,SRR12432355,Sicista betulina,,,,1,0,1
SRR12432355,mitoS,unfilt,28295.0,NODE_3_19181,19181,14,4,8,2,,CDS,cob,1,SRR12432355,Sicista betulina,,,,1,0,1
SRR12432355,mitoS,unfilt,28295.0,NODE_3_19181,19181,14,4,8,2,,rRNA,rrnS,1,SRR12432355,Sicista betulina,,,,1,0,1
SRR12432355,mitoS,unfilt,28295.0,NODE_3_19181,19181,14,4,8,2,,rRNA,rrnL,1,SRR12432355,Sicista betulina,,,,1,0,1
SRR12432391,mitoS,unfilt,115043.0,NODE_21_35920,35920,37,13,22,2,,CDS,nad1,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,unfilt,115043.0,NODE_21_35920,35920,37,13,22,2,,CDS,nad2,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,unfilt,115043.0,NODE_21_35920,35920,37,13,22,2,,CDS,nad3,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,unfilt,115043.0,NODE_21_35920,35920,37,13,22,2,,CDS,nad4,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,unfilt,115043.0,NODE_21_35920,35920,37,13,22,2,,CDS,nad4l,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,unfilt,115043.0,NODE_21_35920,35920,37,13,22,2,,CDS,nad5,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,unfilt,115043.0,NODE_21_35920,35920,37,13,22,2,,CDS,nad6,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,unfilt,115043.0,NODE_21_35920,35920,37,13,22,2,,CDS,cox1,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,unfilt,115043.0,NODE_21_35920,35920,37,13,22,2,,CDS,cox2,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,unfilt,115043.0,NODE_21_35920,35920,37,13,22,2,,CDS,cox3,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,unfilt,115043.0,NODE_21_35920,35920,37,13,22,2,,CDS,atp6,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,unfilt,115043.0,NODE_21_35920,35920,37,13,22,2,,CDS,atp8,0,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,unfilt,115043.0,NODE_21_35920,35920,37,13,22,2,,CDS,cob,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,unfilt,115043.0,NODE_21_35920,35920,37,13,22,2,,rRNA,rrnS,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR12432391,mitoS,unfilt,115043.0,NODE_21_35920,35920,37,13,22,2,,rRNA,rrnL,1,SRR12432391,Pipistrellus pygmaeus,,,,2,0,1
SRR11679474,mitoS,unfilt,19441.0,,0,0,0,0,0,,CDS,nad1,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoS,unfilt,19441.0,,0,0,0,0,0,,CDS,nad2,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoS,unfilt,19441.0,,0,0,0,0,0,,CDS,nad3,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoS,unfilt,19441.0,,0,0,0,0,0,,CDS,nad4,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoS,unfilt,19441.0,,0,0,0,0,0,,CDS,nad4l,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoS,unfilt,19441.0,,0,0,0,0,0,,CDS,nad5,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoS,unfilt,19441.0,,0,0,0,0,0,,CDS,nad6,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoS,unfilt,19441.0,,0,0,0,0,0,,CDS,cox1,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoS,unfilt,19441.0,,0,0,0,0,0,,CDS,cox2,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoS,unfilt,19441.0,,0,0,0,0,0,,CDS,cox3,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoS,unfilt,19441.0,,0,0,0,0,0,,CDS,atp6,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoS,unfilt,19441.0,,0,0,0,0,0,,CDS,atp8,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoS,unfilt,19441.0,,0,0,0,0,0,,CDS,cob,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoS,unfilt,19441.0,,0,0,0,0,0,,rRNA,rrnS,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR11679474,mitoS,unfilt,19441.0,,0,0,0,0,0,,rRNA,rrnL,0,SRR11679474,Callionymus reticulatus,4644.0,0.0138,MT410925,2,0,2
SRR12432479,mitoS,unfilt,10405.0,,0,0,0,0,0,,CDS,nad1,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,unfilt,10405.0,,0,0,0,0,0,,CDS,nad2,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,unfilt,10405.0,,0,0,0,0,0,,CDS,nad3,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,unfilt,10405.0,,0,0,0,0,0,,CDS,nad4,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,unfilt,10405.0,,0,0,0,0,0,,CDS,nad4l,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,unfilt,10405.0,,0,0,0,0,0,,CDS,nad5,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,unfilt,10405.0,,0,0,0,0,0,,CDS,nad6,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,unfilt,10405.0,,0,0,0,0,0,,CDS,cox1,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,unfilt,10405.0,,0,0,0,0,0,,CDS,cox2,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,unfilt,10405.0,,0,0,0,0,0,,CDS,cox3,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,unfilt,10405.0,,0,0,0,0,0,,CDS,atp6,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,unfilt,10405.0,,0,0,0,0,0,,CDS,atp8,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,unfilt,10405.0,,0,0,0,0,0,,CDS,cob,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,unfilt,10405.0,,0,0,0,0,0,,rRNA,rrnS,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR12432479,mitoS,unfilt,10405.0,,0,0,0,0,0,,rRNA,rrnL,0,SRR12432479,Branta leucopsis,,,,1,0,1
SRR11679515,mitoS,unfilt,6989.0,,0,0,0,0,0,,CDS,nad1,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoS,unfilt,6989.0,,0,0,0,0,0,,CDS,nad2,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoS,unfilt,6989.0,,0,0,0,0,0,,CDS,nad3,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoS,unfilt,6989.0,,0,0,0,0,0,,CDS,nad4,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoS,unfilt,6989.0,,0,0,0,0,0,,CDS,nad4l,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoS,unfilt,6989.0,,0,0,0,0,0,,CDS,nad5,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoS,unfilt,6989.0,,0,0,0,0,0,,CDS,nad6,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoS,unfilt,6989.0,,0,0,0,0,0,,CDS,cox1,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoS,unfilt,6989.0,,0,0,0,0,0,,CDS,cox2,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
SRR11679515,mitoS,unfilt,6989.0,,0,0,0,0,0,,CDS,cox3,0,SRR11679515,Tamias sibiricus,3746.0,0.0049,MT410867,7,1,2
